county,el,sp
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Rio Blanco,1950.72,Peman
Montrose,1952,Peman
Montrose,1952,Peman
Routt,1959,Peman
Routt,1959,Peman
Routt,1959,Peman
Routt,1959,Peman
Routt,1959,Peman
Archuleta,1961,Peman
Huerfano,1961,Peman
Huerfano,1961,Peman
Huerfano,1961,Peman
Huerfano,1961,Peman
Huerfano,1961,Peman
Huerfano,1961,Peman
Huerfano,1961,Peman
Huerfano,1961,Peman
Huerfano,1961,Peman
Huerfano,1961,Peman
Huerfano,1961,Peman
Huerfano,1961,Peman
Huerfano,1961,Peman
Huerfano,1961,Peman
Huerfano,1961,Peman
Mesa,1961,Peman
Mesa,1961,Peman
Mesa,1961,Peman
Mesa,1961,Peman
Mesa,1961,Peman
Mesa,1961,Peman
Mesa,1961,Peman
Mesa,1961,Peman
Garfield,1963,Peman
Garfield,1963,Peman
Moffat,1967,Peman
Moffat,1967,Peman
Moffat,1967,Peman
Moffat,1967,Peman
Moffat,1967,Peman
Mesa,1970,Peman
Douglas,1973,Peman
El Paso,1973,Peman
El Paso,1973,Peman
Mesa,1973,Peman
Mesa,1973,Peman
Mesa,1973,Peman
Mesa,1973,Peman
Mesa,1973,Peman
Mesa,1973,Peman
Mesa,1973,Peman
Mesa,1973,Peman
Mesa,1973,Peman
Mesa,1973,Peman
Mesa,1973,Peman
Mesa,1973,Peman
Moffat,1974,Peman
Archuleta,1975,Peman
Archuleta,1975,Peman
Archuleta,1975,Peman
Archuleta,1975,Peman
Archuleta,1975,Peman
Archuleta,1975,Peman
Archuleta,1975,Peman
Archuleta,1975,Peman
Archuleta,1975,Peman
Archuleta,1975,Peman
Archuleta,1975,Peman
Archuleta,1975,Peman
Archuleta,1975,Peman
Archuleta,1975,Peman
Archuleta,1975,Peman
Archuleta,1975,Peman
Archuleta,1975,Peman
Douglas,1977,Peman
Douglas,1977,Peman
Mesa,1980,Peman
Mesa,1980,Peman
Mesa,1980,Peman
Mesa,1980,Peman
Archuleta,1981.2,Peman
Moffat,1981.2,Peman
Moffat,1981.2,Peman
Moffat,1981.2,Peman
Moffat,1981.2,Peman
Moffat,1981.2,Peman
Moffat,1981.2,Peman
Moffat,1981.2,Peman
Moffat,1981.2,Peman
Moffat,1981.2,Peman
Moffat,1981.2,Peman
Moffat,1981.2,Peman
Moffat,1981.2,Peman
Moffat,1981.2,Peman
Moffat,1981.2,Peman
Moffat,1981.2,Peman
Moffat,1981.2,Peman
Moffat,1981.2,Peman
Moffat,1981.2,Peman
Moffat,1981.2,Peman
Moffat,1981.2,Peman
Moffat,1981.2,Peman
Moffat,1981.2,Peman
Moffat,1981.2,Peman
Moffat,1981.2,Peman
Moffat,1981.2,Peman
Moffat,1981.2,Peman
Moffat,1981.2,Peman
Moffat,1981.2,Peman
Moffat,1981.2,Peman
Moffat,1981.2,Peman
Moffat,1981.2,Peman
Moffat,1981.2,Peman
Moffat,1981.2,Peman
Moffat,1981.2,Peman
Huerfano,1986,Peman
Las Animas,1989,Peman
Las Animas,1989,Peman
Las Animas,1989,Peman
Las Animas,1989,Peman
Las Animas,1989,Peman
Las Animas,1989,Peman
Las Animas,1989,Peman
Las Animas,1989,Peman
Las Animas,1989,Peman
Las Animas,1989,Peman
El Paso,1993,Peman
El Paso,1993,Peman
El Paso,1993,Peman
El Paso,1993,Peman
Moffat,1995,Peman
Montrose,1995.5256000000002,Peman
Montrose,1995.5256000000002,Peman
Montrose,1995.5256000000002,Peman
Montrose,1995.5256000000002,Peman
Archuleta,2000,Peman
Archuleta,2000,Peman
Rio Blanco,2011.68,Peman
Rio Blanco,2011.68,Peman
Rio Blanco,2011.68,Peman
Garfield,2012,Peman
Garfield,2012,Peman
Jefferson,2012,Peman
Las Animas,2014,Peman
Las Animas,2014,Peman
Las Animas,2014,Peman
Las Animas,2014,Peman
Las Animas,2014,Peman
Archuleta,2015,Peman
Archuleta,2015,Peman
Archuleta,2015,Peman
Archuleta,2015,Peman
Archuleta,2015,Peman
Archuleta,2017,Peman
Archuleta,2017,Peman
Mesa,2021,Peman
Mesa,2021,Peman
Mesa,2021,Peman
Mesa,2021,Peman
Mesa,2021,Peman
Mesa,2021,Peman
Mesa,2021,Peman
Mesa,2021,Peman
Mesa,2021,Peman
Mesa,2021,Peman
Mesa,2021,Peman
Mesa,2021,Peman
Mesa,2021,Peman
Mesa,2021,Peman
Mesa,2021,Peman
Mesa,2021,Peman
Mesa,2021,Peman
Mesa,2021,Peman
Mesa,2021,Peman
Mesa,2021,Peman
Mesa,2021,Peman
Mesa,2021,Peman
Montrose,2031,Peman
Montrose,2031,Peman
Montrose,2031,Peman
Montrose,2031,Peman
Montrose,2031,Peman
Montrose,2031,Peman
Montrose,2031,Peman
Montrose,2031,Peman
Montrose,2031,Peman
Montrose,2031,Peman
Montrose,2031,Peman
Montrose,2031,Peman
Montrose,2031,Peman
Montrose,2031,Peman
Montrose,2031,Peman
Montrose,2031,Peman
Montrose,2031,Peman
Montrose,2034,Peman
Montrose,2034,Peman
Montrose,2034,Peman
Montrose,2034,Peman
Montrose,2034,Peman
Montrose,2034,Peman
Montrose,2034,Peman
Montrose,2034,Peman
Montrose,2034,Peman
Montrose,2034,Peman
Montrose,2034,Peman
Montrose,2034,Peman
Montrose,2034,Peman
Montrose,2034,Peman
Montrose,2034,Peman
Montrose,2034,Peman
Montrose,2034,Peman
Montrose,2034,Peman
Montrose,2034,Peman
Moffat,2034,Peman
Moffat,2034,Peman
Fremont,2036,Peman
Moffat,2037,Peman
Moffat,2037,Peman
Moffat,2037,Peman
Moffat,2037,Peman
Moffat,2037,Peman
Moffat,2037,Peman
Moffat,2037,Peman
Moffat,2037,Peman
Moffat,2037,Peman
Moffat,2037,Peman
Moffat,2037,Peman
Moffat,2037,Peman
Moffat,2037,Peman
Moffat,2037,Peman
Moffat,2037,Peman
Moffat,2037,Peman
Moffat,2037,Peman
Moffat,2037,Peman
Moffat,2037,Peman
Moffat,2037,Peman
Moffat,2037,Peman
Moffat,2037,Peman
Moffat,2037,Peman
Moffat,2037,Peman
Moffat,2037,Peman
Moffat,2037,Peman
Moffat,2037,Peman
Moffat,2037,Peman
Moffat,2037,Peman
Moffat,2037,Peman
Moffat,2037,Peman
Moffat,2037,Peman
Montrose,2038,Peman
Montrose,2038,Peman
El Paso,2039,Peman
Moffat,2040,Peman
Moffat,2040,Peman
Moffat,2040,Peman
Moffat,2040,Peman
Jefferson,2042.16,Peman
Gunnison,2042.16,Peman
Gunnison,2042.16,Peman
Gunnison,2042.16,Peman
Mesa,2042.16,Peman
Mesa,2042.16,Peman
Mesa,2042.16,Peman
Mesa,2042.16,Peman
Mesa,2042.16,Peman
Mesa,2042.16,Peman
Mesa,2050,Peman
Mesa,2050,Peman
Mesa,2050,Peman
Eagle,2051,Peman
Mesa,2057.4,Peman
Mesa,2057.4,Peman
Mesa,2057.4,Peman
Routt,2057.4,Peman
Routt,2058,Peman
Routt,2058,Peman
Routt,2058,Peman
Routt,2058,Peman
Routt,2058,Peman
Routt,2058,Peman
Routt,2058,Peman
Routt,2058,Peman
Rio Blanco,2058,Peman
Rio Blanco,2058,Peman
Mesa,2071.756,Peman
Mesa,2071.756,Peman
Mesa,2071.756,Peman
Mesa,2071.756,Peman
Mesa,2071.756,Peman
Mesa,2071.756,Peman
Mesa,2071.756,Peman
Mesa,2071.756,Peman
Mesa,2071.756,Peman
Mesa,2071.756,Peman
Mesa,2071.756,Peman
Montrose,2072.64,Peman
Montrose,2072.64,Peman
Montrose,2072.64,Peman
Montrose,2072.64,Peman
Montrose,2072.64,Peman
Montrose,2072.64,Peman
Montrose,2072.64,Peman
Montrose,2072.64,Peman
Montrose,2072.64,Peman
Rio Blanco,2072.64,Peman
Rio Blanco,2072.64,Peman
Huerfano,2074,Peman
Huerfano,2074,Peman
Huerfano,2074,Peman
Huerfano,2074,Peman
Huerfano,2074,Peman
Huerfano,2074,Peman
Huerfano,2074,Peman
Huerfano,2074,Peman
Huerfano,2074,Peman
Rio Blanco,2081,Peman
Rio Blanco,2081,Peman
Rio Blanco,2081,Peman
Rio Blanco,2081,Peman
Elbert,2083,Peman
Archuleta,2097,Peman
Archuleta,2097,Peman
Archuleta,2097,Peman
Archuleta,2097,Peman
Archuleta,2097,Peman
Archuleta,2097,Peman
Archuleta,2097,Peman
Archuleta,2097,Peman
Archuleta,2097,Peman
Archuleta,2097,Peman
Routt,2097,Peman
Routt,2097,Peman
Ouray,2097.024,Peman
Montrose,2100,Peman
San Miguel,2100,Peman
San Miguel,2100,Peman
San Miguel,2100,Peman
San Miguel,2100,Peman
Archuleta,2106,Peman
Archuleta,2106,Peman
Archuleta,2106,Peman
Archuleta,2106,Peman
Archuleta,2106,Peman
Archuleta,2106,Peman
Archuleta,2106,Peman
Archuleta,2106,Peman
Grand,2107,Peman
Mesa,2107,Peman
El Paso,2108,Peman
Montrose,2111,Peman
Archuleta,2122,Peman
Archuleta,2122,Peman
Archuleta,2122,Peman
Archuleta,2122,Peman
Archuleta,2122,Peman
Archuleta,2122,Peman
Archuleta,2122,Peman
Archuleta,2122,Peman
Archuleta,2122,Peman
Archuleta,2122,Peman
Archuleta,2122,Peman
Archuleta,2122,Peman
Archuleta,2122,Peman
Archuleta,2122,Peman
Archuleta,2122,Peman
Archuleta,2122,Peman
Gunnison,2126.2848,Peman
Fremont,2133.6,Peman
Fremont,2133.6,Peman
Mesa,2133.6,Peman
Mesa,2133.6,Peman
Mesa,2133.6,Peman
Mesa,2133.6,Peman
Mesa,2133.6,Peman
Mesa,2133.6,Peman
Montrose,2133.6,Peman
Montrose,2133.6,Peman
Montrose,2133.6,Peman
Montrose,2133.6,Peman
Montrose,2133.6,Peman
Montrose,2133.6,Peman
Montrose,2133.6,Peman
Rio Blanco,2133.6,Peman
Rio Blanco,2133.6,Peman
Rio Blanco,2133.6,Peman
Rio Blanco,2133.6,Peman
Rio Blanco,2133.6,Peman
Rio Blanco,2133.6,Peman
Rio Blanco,2133.6,Peman
Routt,2135,Peman
Routt,2135,Peman
Routt,2135,Peman
Routt,2135,Peman
Routt,2135,Peman
Routt,2135,Peman
Huerfano,2138,Peman
Mesa,2139.696,Peman
Mesa,2139.696,Peman
Mesa,2139.696,Peman
Mesa,2139.696,Peman
San Miguel,2141,Peman
Rio Blanco,2143,Peman
Rio Blanco,2143,Peman
Rio Blanco,2143,Peman
Rio Blanco,2143,Peman
Rio Blanco,2143,Peman
Rio Blanco,2143,Peman
Rio Blanco,2143,Peman
Rio Blanco,2143,Peman
Rio Blanco,2145,Peman
Routt,2146,Peman
Routt,2146,Peman
Routt,2146,Peman
Chaffee,2148.84,Peman
Grand,2148.84,Peman
Grand,2148.84,Peman
Grand,2148.84,Peman
Grand,2148.84,Peman
Grand,2148.84,Peman
Grand,2148.84,Peman
Grand,2148.84,Peman
Grand,2148.84,Peman
Gunnison,2148.84,Peman
Gunnison,2148.84,Peman
Gunnison,2148.84,Peman
Gunnison,2148.84,Peman
Gunnison,2148.84,Peman
Gunnison,2148.84,Peman
Gunnison,2148.84,Peman
Gunnison,2148.84,Peman
Gunnison,2148.84,Peman
Gunnison,2148.84,Peman
Gunnison,2148.84,Peman
Gunnison,2148.84,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2152,Peman
Huerfano,2155,Peman
Huerfano,2155,Peman
Huerfano,2155,Peman
Chaffee,2162,Peman
Chaffee,2162,Peman
Chaffee,2162,Peman
Chaffee,2162,Peman
Chaffee,2162,Peman
Chaffee,2162,Peman
Chaffee,2162,Peman
Chaffee,2162,Peman
Chaffee,2162,Peman
Chaffee,2162,Peman
Chaffee,2162,Peman
Chaffee,2162,Peman
Chaffee,2162,Peman
Chaffee,2164.08,Peman
Rio Blanco,2164.08,Peman
Rio Blanco,2164.08,Peman
Rio Blanco,2164.08,Peman
Rio Blanco,2164.08,Peman
Rio Blanco,2164.08,Peman
Archuleta,2167,Peman
Archuleta,2167,Peman
Archuleta,2167,Peman
Archuleta,2167,Peman
Archuleta,2173,Peman
Archuleta,2173,Peman
Archuleta,2173,Peman
Archuleta,2173,Peman
Gunnison,2174,Peman
Routt,2176,Peman
Gunnison,2179.32,Peman
Montrose,2179.32,Peman
Rio Blanco,2179.32,Peman
Gunnison,2182,Peman
Moffat,2188,Peman
Moffat,2188,Peman
Moffat,2188,Peman
Moffat,2188,Peman
Moffat,2188,Peman
Moffat,2188,Peman
Chaffee,2189,Peman
Chaffee,2189,Peman
Chaffee,2189,Peman
Chaffee,2189,Peman
Chaffee,2189,Peman
Chaffee,2189,Peman
Chaffee,2189,Peman
Archuleta,2193.624,Peman
Ouray,2193.624,Peman
Jefferson,2194.56,Peman
Jefferson,2194.56,Peman
Chaffee,2194.56,Peman
Eagle,2194.56,Peman
Eagle,2194.56,Peman
Gunnison,2194.56,Peman
Gunnison,2194.56,Peman
Gunnison,2194.56,Peman
Gunnison,2194.56,Peman
Gunnison,2194.56,Peman
Rio Blanco,2194.56,Peman
Gunnison,2198,Peman
Rio Blanco,2202.18,Peman
Rio Blanco,2202.18,Peman
El Paso,2204,Peman
El Paso,2204,Peman
El Paso,2204,Peman
El Paso,2204,Peman
El Paso,2204,Peman
Garfield,2208.8575,Peman
Garfield,2208.8575,Peman
Garfield,2208.8575,Peman
Garfield,2208.8575,Peman
Garfield,2208.8575,Peman
Garfield,2208.8575,Peman
Garfield,2208.8575,Peman
Garfield,2208.8575,Peman
Garfield,2208.8575,Peman
Garfield,2208.8575,Peman
Garfield,2208.8575,Peman
Garfield,2208.8575,Peman
Garfield,2208.8575,Peman
Garfield,2208.8575,Peman
Garfield,2208.8575,Peman
Garfield,2208.8575,Peman
Garfield,2208.8575,Peman
Archuleta,2223,Peman
Archuleta,2223,Peman
Archuleta,2223,Peman
Archuleta,2223,Peman
Archuleta,2223,Peman
Gunnison,2223.516,Peman
Gunnison,2223.516,Peman
Chaffee,2225.04,Peman
Chaffee,2225.04,Peman
Chaffee,2225.04,Peman
Gunnison,2225.04,Peman
Gunnison,2225.04,Peman
Gunnison,2225.04,Peman
Rio Blanco,2231,Peman
Rio Blanco,2231,Peman
Grand,2231.7456,Peman
Grand,2231.7456,Peman
San Miguel,2234,Peman
Garfield,2239,Peman
Garfield,2239,Peman
Gunnison,2240.28,Peman
Gunnison,2240.28,Peman
Gunnison,2240.28,Peman
Gunnison,2240.28,Peman
Gunnison,2240.28,Peman
Rio Blanco,2248,Peman
Rio Blanco,2248,Peman
Rio Blanco,2248,Peman
Rio Blanco,2248,Peman
Rio Blanco,2248,Peman
Rio Blanco,2248,Peman
Rio Blanco,2248,Peman
Rio Blanco,2248,Peman
Rio Blanco,2248,Peman
Rio Blanco,2248,Peman
Rio Blanco,2248,Peman
Rio Blanco,2248,Peman
Rio Blanco,2248,Peman
Rio Blanco,2248,Peman
Rio Blanco,2248,Peman
Rio Blanco,2248,Peman
Rio Blanco,2248,Peman
Rio Blanco,2248,Peman
Rio Blanco,2248,Peman
Rio Blanco,2248,Peman
Jefferson,2251,Peman
Jefferson,2251,Peman
Jefferson,2251,Peman
Jefferson,2251,Peman
Jefferson,2251,Peman
Gunnison,2255.52,Peman
Gunnison,2255.52,Peman
Gunnison,2255.52,Peman
Gunnison,2255.52,Peman
Gunnison,2255.52,Peman
Gunnison,2255.52,Peman
Gunnison,2255.52,Peman
Gunnison,2255.52,Peman
Gunnison,2255.52,Peman
Gunnison,2255.52,Peman
Gunnison,2255.52,Peman
Gunnison,2255.52,Peman
Gunnison,2255.52,Peman
Gunnison,2255.52,Peman
Gunnison,2255.52,Peman
Gunnison,2255.52,Peman
Gunnison,2255.52,Peman
Las Animas,2255.52,Peman
Las Animas,2255.52,Peman
Las Animas,2255.52,Peman
Las Animas,2255.52,Peman
Las Animas,2255.52,Peman
Gunnison,2261.616,Peman
Gunnison,2261.616,Peman
Fremont,2262,Peman
Fremont,2262,Peman
Fremont,2262,Peman
Gunnison,2264,Peman
Gunnison,2264,Peman
Gunnison,2264,Peman
Gunnison,2264.0544,Peman
Gunnison,2264.0544,Peman
Montrose,2266,Peman
Montrose,2266,Peman
Montrose,2266,Peman
Montrose,2266,Peman
Montrose,2266,Peman
Montrose,2266,Peman
Montrose,2266,Peman
Montrose,2266,Peman
Montrose,2266,Peman
Montrose,2266,Peman
Montrose,2267,Peman
Montrose,2267,Peman
Montrose,2267,Peman
Montrose,2267,Peman
Montrose,2267,Peman
Routt,2273,Peman
Routt,2273,Peman
Routt,2273,Peman
Gunnison,2273.808,Peman
Gunnison,2279.904,Peman
Gunnison,2279.904,Peman
Gunnison,2279.904,Peman
Gunnison,2279.904,Peman
Gunnison,2279.904,Peman
Gunnison,2279.904,Peman
Gunnison,2279.904,Peman
Clear Creek,2285.025,Peman
Clear Creek,2285.025,Peman
Clear Creek,2285.025,Peman
Clear Creek,2285.025,Peman
Clear Creek,2285.025,Peman
Custer,2286,Peman
Custer,2286,Peman
Fremont,2286,Peman
Fremont,2286,Peman
Fremont,2286,Peman
Fremont,2286,Peman
Fremont,2286,Peman
Fremont,2286,Peman
Fremont,2286,Peman
Fremont,2286,Peman
Fremont,2286,Peman
Fremont,2286,Peman
Fremont,2286,Peman
Fremont,2286,Peman
Fremont,2286,Peman
Fremont,2286,Peman
Fremont,2286,Peman
Fremont,2286,Peman
Fremont,2286,Peman
Fremont,2286,Peman
Fremont,2286,Peman
Fremont,2286,Peman
Gunnison,2286,Peman
Gunnison,2286,Peman
Rio Blanco,2286,Peman
Rio Blanco,2286,Peman
Rio Blanco,2286,Peman
Rio Blanco,2286,Peman
Rio Blanco,2286,Peman
Rio Blanco,2286,Peman
Rio Blanco,2286,Peman
Conejos,2287,Peman
Alamosa,2291,Peman
Alamosa,2291,Peman
Alamosa,2291,Peman
Alamosa,2291,Peman
Alamosa,2291,Peman
Alamosa,2291,Peman
Costilla,2291,Peman
Costilla,2291,Peman
Costilla,2291,Peman
Costilla,2291,Peman
Gunnison,2292.096,Peman
Gunnison,2292.096,Peman
Gunnison,2292.096,Peman
Gunnison,2292.096,Peman
Gunnison,2292.096,Peman
Gunnison,2292.096,Peman
Gunnison,2292.096,Peman
Conejos,2298,Peman
Alamosa,2299,Peman
Alamosa,2299,Peman
Costilla,2300,Peman
Alamosa,2301,Peman
Alamosa,2301,Peman
Alamosa,2301,Peman
Alamosa,2301,Peman
Alamosa,2303,Peman
Alamosa,2303,Peman
Alamosa,2303,Peman
Alamosa,2303,Peman
Gunnison,2304.288,Peman
Gunnison,2304.288,Peman
Alamosa,2306.1168000000002,Peman
Alamosa,2307.9456,Peman
Alamosa,2307.9456,Peman
Alamosa,2308,Peman
Alamosa,2308,Peman
Saguache,2308,Peman
Saguache,2308,Peman
Saguache,2308,Peman
Saguache,2308,Peman
Saguache,2308,Peman
Saguache,2308,Peman
Saguache,2308,Peman
Saguache,2308,Peman
Saguache,2308,Peman
Saguache,2308,Peman
Saguache,2308,Peman
Saguache,2308,Peman
Saguache,2308,Peman
Saguache,2308,Peman
Saguache,2308,Peman
Saguache,2308,Peman
Saguache,2308,Peman
Saguache,2308,Peman
Saguache,2308,Peman
Saguache,2308,Peman
Saguache,2308,Peman
Saguache,2308,Peman
Saguache,2308,Peman
Saguache,2308,Peman
Saguache,2308,Peman
Saguache,2308,Peman
Saguache,2308,Peman
Saguache,2308,Peman
Saguache,2308,Peman
Saguache,2308,Peman
Saguache,2308,Peman
Saguache,2308,Peman
Saguache,2308,Peman
Garfield,2310,Peman
Huerfano,2311,Peman
Huerfano,2311,Peman
Huerfano,2311,Peman
Huerfano,2311,Peman
Huerfano,2311,Peman
Huerfano,2311,Peman
Huerfano,2311,Peman
Huerfano,2311,Peman
Huerfano,2311,Peman
Huerfano,2311,Peman
Huerfano,2311,Peman
Huerfano,2311,Peman
Huerfano,2311,Peman
Huerfano,2311,Peman
Huerfano,2311,Peman
Huerfano,2311,Peman
Huerfano,2311,Peman
Huerfano,2311,Peman
Huerfano,2311,Peman
Huerfano,2311,Peman
Huerfano,2311,Peman
Huerfano,2311,Peman
Huerfano,2311,Peman
Huerfano,2311,Peman
Huerfano,2311,Peman
Huerfano,2311,Peman
Huerfano,2311,Peman
Huerfano,2311,Peman
Rio Blanco,2311,Peman
Rio Blanco,2311,Peman
Rio Blanco,2311,Peman
Rio Blanco,2311,Peman
Rio Blanco,2311,Peman
Rio Blanco,2311,Peman
Rio Blanco,2311,Peman
Rio Blanco,2311,Peman
Rio Blanco,2311,Peman
Rio Blanco,2311,Peman
Rio Blanco,2311,Peman
Rio Blanco,2311,Peman
Routt,2312,Peman
Gunnison,2315.492,Peman
Gunnison,2315.492,Peman
Alamosa,2316,Peman
Alamosa,2316,Peman
Alamosa,2316,Peman
Alamosa,2316,Peman
Alamosa,2316,Peman
Alamosa,2316,Peman
Alamosa,2316,Peman
Alamosa,2316,Peman
Garfield,2316.48,Peman
Garfield,2316.48,Peman
Garfield,2316.48,Peman
Garfield,2316.48,Peman
Garfield,2316.48,Peman
Garfield,2316.48,Peman
Gunnison,2316.48,Peman
Gunnison,2316.48,Peman
Gunnison,2316.48,Peman
Gunnison,2316.48,Peman
Fremont,2320.7472000000002,Peman
Grand,2326,Peman
Gunnison,2328,Peman
Montrose,2330,Peman
Montrose,2330,Peman
Montrose,2330,Peman
Montrose,2330,Peman
Montrose,2330,Peman
Montrose,2330,Peman
Gunnison,2333,Peman
Gunnison,2333,Peman
Saguache,2334,Peman
Saguache,2334,Peman
Saguache,2334,Peman
Saguache,2334,Peman
Saguache,2334,Peman
Saguache,2334,Peman
Saguache,2334,Peman
Grand,2336.292,Peman
Grand,2336.292,Peman
Grand,2336.292,Peman
Grand,2336.292,Peman
Archuleta,2337,Peman
Archuleta,2337,Peman
Archuleta,2337,Peman
Archuleta,2337,Peman
Archuleta,2337,Peman
Archuleta,2337,Peman
Archuleta,2337,Peman
Archuleta,2337,Peman
Archuleta,2337,Peman
Archuleta,2337,Peman
Archuleta,2337,Peman
Montrose,2338,Peman
Montrose,2338,Peman
Montrose,2338,Peman
Montrose,2338,Peman
Montrose,2338,Peman
Montrose,2338,Peman
Montrose,2338,Peman
Alamosa,2339,Peman
Alamosa,2339,Peman
Alamosa,2339,Peman
Rio Blanco,2345.959,Peman
Rio Blanco,2345.959,Peman
Rio Blanco,2345.959,Peman
Rio Blanco,2345.959,Peman
Rio Blanco,2345.959,Peman
Rio Blanco,2345.959,Peman
Rio Blanco,2345.959,Peman
Rio Blanco,2345.959,Peman
Alamosa,2346,Peman
Alamosa,2346,Peman
Alamosa,2346,Peman
Alamosa,2346,Peman
Alamosa,2346.96,Peman
Alamosa,2346.96,Peman
Gunnison,2346.96,Peman
Rio Blanco,2346.96,Peman
Rio Blanco,2346.96,Peman
Rio Blanco,2346.96,Peman
Rio Blanco,2346.96,Peman
Rio Grande,2346.96,Peman
Routt,2346.96,Peman
Routt,2346.96,Peman
Gunnison,2347,Peman
Gunnison,2347,Peman
Garfield,2353,Peman
Montrose,2354,Peman
Montrose,2354,Peman
Montrose,2354,Peman
Montrose,2354,Peman
Montrose,2354,Peman
Montrose,2354,Peman
Montrose,2354,Peman
Montrose,2354,Peman
Montrose,2354,Peman
Montrose,2354,Peman
Saguache,2354,Peman
Costilla,2358.2376,Peman
Costilla,2358.2376,Peman
Costilla,2358.2376,Peman
Costilla,2358.2376,Peman
Gunnison,2359.152,Peman
Gunnison,2359.152,Peman
Gunnison,2359.152,Peman
Gunnison,2361.1925,Peman
Gunnison,2361.1925,Peman
Gunnison,2361.1925,Peman
Gunnison,2361.1925,Peman
Gunnison,2361.1925,Peman
Gunnison,2361.1925,Peman
Costilla,2362,Peman
Costilla,2364,Peman
Costilla,2364,Peman
Costilla,2364,Peman
