county,el,sp
Big Thompson,1735,Penas
Big Thompson,1735,Penas
Big Thompson,1744,Penas
Big Thompson,1744,Penas
Big Thompson,1744,Penas
Big Thompson,1744,Penas
Big Thompson,1744,Penas
Big Thompson,1744,Penas
Boulder,1919,Penas
Larimer,2130,Penas
Larimer,2155,Penas
Conejos,2484,Penas
West San Juans,1502.6666666666667,Petru
West San Juans,1502.6666666666667,Petru
West San Juans,1502.6666666666667,Petru
West San Juans,1502.6666666666667,Petru
West San Juans,1506,Petru
West San Juans,1506,Petru
West San Juans,1506,Petru
West San Juans,1506,Petru
West San Juans,1514,Petru
West San Juans,1514,Petru
West San Juans,1514,Petru
West San Juans,1514,Petru
West San Juans,1514,Petru
West San Juans,1514,Petru
West San Juans,1514,Petru
West San Juans,1514,Petru
West San Juans,1514,Petru
West San Juans,1514,Petru
West San Juans,1514,Petru
West San Juans,1514,Petru
West San Juans,1514,Petru
West San Juans,1514,Petru
West San Juans,1514,Petru
West San Juans,1515,Petru
West San Juans,1515,Petru
West San Juans,1515,Petru
West San Juans,1515,Petru
West San Juans,1515,Petru
West San Juans,1515,Petru
West San Juans,1519,Petru
West San Juans,1519,Petru
West San Juans,1519,Petru
West San Juans,1519,Petru
West San Juans,1519,Petru
West San Juans,1712,Petru
West San Juans,1712,Petru
West San Juans,1713,Petru
West San Juans,1713,Petru
West San Juans,1715,Petru
West San Juans,1715,Petru
West San Juans,1715,Petru
West San Juans,1715,Petru
West San Juans,1715,Petru
West San Juans,1715,Petru
West San Juans,1715,Petru
West San Juans,1715,Petru
West San Juans,1715,Petru
West San Juans,1715,Petru
West San Juans,1715,Petru
West San Juans,1715,Petru
West San Juans,1715,Petru
West San Juans,1715,Petru
West San Juans,1715,Petru
West San Juans,1715,Petru
West San Juans,1715,Petru
West San Juans,1716,Petru
West San Juans,1716,Petru
West San Juans,1719,Petru
West San Juans,1719,Petru
West San Juans,1719,Petru
West San Juans,1719,Petru
West San Juans,1721,Petru
West San Juans,1721,Petru
West San Juans,1721,Petru
West San Juans,1721,Petru
West San Juans,1721,Petru
West San Juans,1721,Petru
West San Juans,1721,Petru
West San Juans,1721,Petru
West San Juans,1721,Petru
West San Juans,1721,Petru
West San Juans,1721,Petru
West San Juans,1721,Petru
West San Juans,1721,Petru
West San Juans,1721,Petru
West San Juans,1723,Petru
West San Juans,1723,Petru
West San Juans,1723,Petru
West San Juans,1723,Petru
West San Juans,1723,Petru
West San Juans,1723,Petru
West San Juans,1723,Petru
West San Juans,1723,Petru
West San Juans,1723,Petru
West San Juans,1723,Petru
West San Juans,1723,Petru
West San Juans,1723,Petru
West San Juans,1723,Petru
West San Juans,1723,Petru
West San Juans,1723,Petru
West San Juans,1723,Petru
West San Juans,1723,Petru
West San Juans,1723,Petru
West San Juans,1723,Petru
West San Juans,1723,Petru
West San Juans,1725,Petru
West San Juans,1725,Petru
West San Juans,1725,Petru
West San Juans,1725,Petru
West San Juans,1725,Petru
West San Juans,1725,Petru
West San Juans,1725,Petru
West San Juans,1725,Petru
West San Juans,1725,Petru
West San Juans,1725,Petru
West San Juans,1725,Petru
West San Juans,1725,Petru
West San Juans,1725,Petru
West San Juans,1725,Petru
West San Juans,1725,Petru
West San Juans,1725,Petru
West San Juans,1726,Petru
West San Juans,1726,Petru
West San Juans,1726,Petru
West San Juans,1726,Petru
West San Juans,1726,Petru
West San Juans,1726,Petru
West San Juans,1726,Petru
West San Juans,1726,Petru
West San Juans,1726,Petru
West San Juans,1726,Petru
West San Juans,1726,Petru
West San Juans,1726,Petru
West San Juans,1726,Petru
West San Juans,1726,Petru
West San Juans,1726,Petru
West San Juans,1726,Petru
West San Juans,1726,Petru
West San Juans,1726,Petru
West San Juans,1726,Petru
West San Juans,1726,Petru
West San Juans,1726,Petru
West San Juans,1726,Petru
West San Juans,1726,Petru
West San Juans,1726,Petru
West San Juans,1726,Petru
West San Juans,1727,Petru
West San Juans,1727,Petru
West San Juans,1727,Petru
West San Juans,1727,Petru
West San Juans,1727,Petru
West San Juans,1727,Petru
West San Juans,1727,Petru
West San Juans,1727,Petru
West San Juans,1730,Petru
West San Juans,1730,Petru
West San Juans,1730,Petru
West San Juans,1730,Petru
West San Juans,1730,Petru
West San Juans,1730,Petru
West San Juans,1730,Petru
West San Juans,1730,Petru
West San Juans,1730,Petru
West San Juans,1730,Petru
West San Juans,1730,Petru
West San Juans,1734,Petru
West San Juans,1734,Petru
West San Juans,1734,Petru
West San Juans,1734,Petru
West San Juans,1734,Petru
West San Juans,1734,Petru
West San Juans,1734,Petru
West San Juans,1734,Petru
West San Juans,1734,Petru
West San Juans,1734,Petru
West San Juans,1734,Petru
West San Juans,1734,Petru
West San Juans,1734,Petru
West San Juans,1734,Petru
West San Juans,1734,Petru
West San Juans,1736,Petru
West San Juans,1736,Petru
West San Juans,1736,Petru
West San Juans,1736,Petru
West San Juans,1736,Petru
West San Juans,1736,Petru
West San Juans,1736,Petru
West San Juans,1736,Petru
West San Juans,1737,Petru
West San Juans,1737,Petru
West San Juans,1737,Petru
West San Juans,1737,Petru
West San Juans,1737,Petru
West San Juans,1737,Petru
West San Juans,1737,Petru
West San Juans,1737,Petru
West San Juans,1737,Petru
West San Juans,1737,Petru
East San Juans,1793,Petru
East San Juans,1793,Petru
East San Juans,1793,Petru
East San Juans,1793,Petru
East San Juans,1796,Petru
East San Juans,1796,Petru
East San Juans,1796,Petru
East San Juans,1796,Petru
East San Juans,1796,Petru
East San Juans,1796,Petru
East San Juans,1796,Petru
East San Juans,1796,Petru
East San Juans,1796,Petru
East San Juans,1796,Petru
East San Juans,1796,Petru
East San Juans,1796,Petru
East San Juans,1796,Petru
East San Juans,1798,Petru
East San Juans,1798,Petru
East San Juans,1798,Petru
East San Juans,1798,Petru
East San Juans,1798,Petru
East San Juans,1798,Petru
East San Juans,1798,Petru
East San Juans,1798,Petru
East San Juans,1798,Petru
East San Juans,1798,Petru
East San Juans,1798,Petru
East San Juans,1800,Petru
East San Juans,1800,Petru
East San Juans,1800,Petru
East San Juans,1800,Petru
East San Juans,1800,Petru
East San Juans,1800,Petru
East San Juans,1800,Petru
East San Juans,1802,Petru
East San Juans,1802,Petru
East San Juans,1802,Petru
East San Juans,1805,Petru
East San Juans,1816,Petru
East San Juans,1816,Petru
East San Juans,1816,Petru
East San Juans,1816,Petru
East San Juans,1816,Petru
East San Juans,1816,Petru
East San Juans,1816,Petru
East San Juans,1838,Petru
East San Juans,1838,Petru
East San Juans,1966,Petru
East San Juans,1972,Petru
East San Juans,1972,Petru
East San Juans,1972,Petru
East San Juans,1979,Petru
East San Juans,1983,Petru
East San Juans,1983,Petru
East San Juans,1983,Petru
East San Juans,1987,Petru
East San Juans,1987,Petru
East San Juans,1987,Petru
East San Juans,1987,Petru
East San Juans,1987,Petru
East San Juans,1987,Petru
East San Juans,1987,Petru
East San Juans,1990,Petru
East San Juans,1990,Petru
East San Juans,1990,Petru
East San Juans,1999,Petru
East San Juans,1999,Petru
East San Juans,1999,Petru
East San Juans,1999,Petru
East San Juans,1999,Petru
East San Juans,1999,Petru
East San Juans,2002,Petru
East San Juans,2002,Petru
East San Juans,2002,Petru
East San Juans,2002,Petru
East San Juans,2002,Petru
East San Juans,2005,Petru
East San Juans,2005,Petru
East San Juans,2005,Petru
East San Juans,2005,Petru
East San Juans,2008,Petru
East San Juans,2008,Petru
East San Juans,2008,Petru
East San Juans,2008,Petru
East San Juans,2008,Petru
East San Juans,2011,Petru
East San Juans,2011,Petru
East San Juans,2011,Petru
East San Juans,2011,Petru
East San Juans,2011,Petru
East San Juans,2020,Petru
East San Juans,2020,Petru
East San Juans,2020,Petru
East San Juans,2020,Petru
Montezuma,2149,Petru
Montezuma,2149,Petru
Montezuma,2149,Petru
Montezuma,2150,Petru
Montezuma,2153,Petru
Montezuma,2153,Petru
Montezuma,2155,Petru
Montezuma,2160,Petru
Montezuma,2160,Petru
Montezuma,2163,Petru
Montezuma,2163,Petru
Montezuma,2163,Petru
Montezuma,2171,Petru
Montezuma,2171,Petru
Montezuma,2171,Petru
Montezuma,2172,Petru
Montezuma,2172,Petru
Montezuma,2172,Petru
Montezuma,2173,Petru
Montezuma,2173,Petru
Montezuma,2173,Petru
Montezuma,2173,Petru
Montezuma,2173,Petru
Montezuma,2173,Petru
Montezuma,2173,Petru
Montezuma,2173,Petru
Montezuma,2173,Petru
Montezuma,2416,Petru
Montezuma,2499,Petru
Montezuma,2499,Petru
Montezuma,2499,Petru
Montezuma,2499,Petru
Montezuma,2499,Petru
Montezuma,2499,Petru
Montezuma,2499,Petru
Montezuma,2499,Petru
Montezuma,2499,Petru
Montezuma,2499,Petru
Montezuma,2499,Petru
Montezuma,2499,Petru
Montezuma,2499,Petru
Montezuma,2499,Petru
Montezuma,2499,Petru
Montezuma,2499,Petru
Montezuma,2499,Petru
Montezuma,2505,Petru
Montezuma,2505,Petru
Montezuma,2510,Petru
Montezuma,2510,Petru
Montezuma,2510,Petru
Montezuma,2513,Petru
Montezuma,2513,Petru
Montezuma,2513,Petru
Montezuma,2513,Petru
Montezuma,2513,Petru
Montezuma,1481,Petru
Montezuma,1481,Petru
Montezuma,1482,Petru
Montezuma,1483,Petru
Montezuma,1483,Petru
Montezuma,1484,Petru
Montezuma,1501,Petru
Montezuma,1504,Petru
Montezuma,1504,Petru
Montezuma,1504,Petru
Montezuma,1504,Petru
Montezuma,1507,Petru
Montezuma,1507,Petru
Montezuma,1508,Petru
Montezuma,1512,Petru
Montezuma,1512,Petru
Montezuma,1512,Petru
Montezuma,1512,Petru
Montezuma,1512,Petru
Montezuma,1513,Petru
Montezuma,1513,Petru
Montezuma,1513,Petru
Montezuma,1513,Petru
Montezuma,1514,Petru
Montezuma,1749,Petru
Montezuma,1749,Petru
Montezuma,1749,Petru
Montezuma,1750,Petru
Montezuma,1752,Petru
Montezuma,1752,Petru
Montezuma,1752,Petru
Montezuma,1753,Petru
Montezuma,1753,Petru
Montezuma,1753,Petru
Montezuma,1753,Petru
Montezuma,1753,Petru
Montezuma,1951,Petru
Montezuma,1951,Petru
Montezuma,1957,Petru
Montezuma,1959,Petru
Montezuma,1967,Petru
Montezuma,1974,Petru
Montezuma,1980,Petru
Montezuma,1980,Petru
Montezuma,1980,Petru
Montezuma,1980,Petru
Montezuma,1980,Petru
Montezuma,1980,Petru
Montezuma,1980,Petru
Montezuma,1986,Petru
Montezuma,1986,Petru
Montezuma,1988,Petru
Montezuma,1995,Petru
Montezuma,1996,Petru
Montezuma,1997,Petru
Montezuma,1998,Petru
Las Animas,1485.2904,Petru
Las Animas,1485.2904,Petru
Las Animas,1544,Petru
Las Animas,1544,Petru
Las Animas,1544,Petru
Las Animas,1544,Petru
Las Animas,1544,Petru
Las Animas,1544,Petru
Las Animas,1544,Petru
Las Animas,1544,Petru
Las Animas,1544,Petru
Delta,1812,Petru
Rio Blanco,1829,Petru
Rio Blanco,1832,Petru
Rio Blanco,1833,Petru
Rio Blanco,1845,Petru
Moffat,2018.6904000000002,Petru
Moffat,2018.6904000000002,Petru
Moffat,2018.6904000000002,Petru
Moffat,2018.6904000000002,Petru
Moffat,2018.6904000000002,Petru
Moffat,2019,Petru
Moffat,2019,Petru
Moffat,2019,Petru
Moffat,2019,Petru
Moffat,2019,Petru
Eagle,2154.936,Petru
Montrose,2194,Petru
Chaffee,2196.69,Petru
Huerfano,2209,Petru
Huerfano,2211,Petru
Huerfano,2214,Petru
Huerfano,2220,Petru
Huerfano,2226,Petru
Larimer,1682,Remeg
Larimer,1682,Remeg
Larimer,1698,Remeg
Larimer,1708,Remeg
Larimer,1708,Remeg
Big Thompson,1709,Remeg
Big Thompson,1709,Remeg
Big Thompson,1709,Remeg
Larimer,1714,Remeg
Big Thompson,1719,Remeg
Big Thompson,1719,Remeg
Big Thompson,1719,Remeg
Big Thompson,1719,Remeg
Big Thompson,1719,Remeg
Big Thompson,1719,Remeg
Big Thompson,1719,Remeg
Big Thompson,1719,Remeg
Big Thompson,1720,Remeg
Big Thompson,1720,Remeg
Big Thompson,1720,Remeg
Big Thompson,1720,Remeg
Big Thompson,1720,Remeg
Big Thompson,1720,Remeg
Big Thompson,1720,Remeg
Big Thompson,1721,Remeg
Big Thompson,1721,Remeg
Big Thompson,1721,Remeg
Big Thompson,1721,Remeg
Big Thompson,1723,Remeg
Big Thompson,1723,Remeg
Big Thompson,1723,Remeg
Big Thompson,1723,Remeg
Big Thompson,1723,Remeg
Big Thompson,1723,Remeg
Big Thompson,1723,Remeg
Big Thompson,1724,Remeg
Big Thompson,1724,Remeg
Big Thompson,1724,Remeg
Big Thompson,1724,Remeg
Big Thompson,1726,Remeg
Big Thompson,1726,Remeg
Big Thompson,1726,Remeg
Big Thompson,1726,Remeg
Big Thompson,1726,Remeg
Big Thompson,1726,Remeg
Big Thompson,1726,Remeg
Big Thompson,1726,Remeg
Big Thompson,1726,Remeg
Big Thompson,1726,Remeg
Big Thompson,1726,Remeg
Big Thompson,1728,Remeg
Big Thompson,1728,Remeg
Big Thompson,1728,Remeg
Big Thompson,1728,Remeg
Big Thompson,1728,Remeg
Big Thompson,1728,Remeg
Big Thompson,1728,Remeg
Big Thompson,1729,Remeg
Big Thompson,1729,Remeg
Big Thompson,1729,Remeg
Big Thompson,1732,Remeg
Big Thompson,1734,Remeg
Big Thompson,1734,Remeg
Big Thompson,1744,Remeg
Big Thompson,1744,Remeg
Big Thompson,1744,Remeg
Big Thompson,1744,Remeg
Big Thompson,1744,Remeg
Boulder,1779,Remeg
Boulder,1779,Remeg
Boulder,1779,Remeg
Boulder,1779,Remeg
Boulder,1789,Remeg
Boulder,1789,Remeg
Boulder,1808,Remeg
Boulder,1812,Remeg
Boulder,1812,Remeg
Boulder,1812,Remeg
Boulder,1823,Remeg
Boulder,1823,Remeg
Boulder,1823,Remeg
Boulder,1825,Remeg
Boulder,1825,Remeg
Boulder,1825,Remeg
Boulder,1825,Remeg
Boulder,1825,Remeg
Boulder,1827,Remeg
Boulder,1828,Remeg
Boulder,1838,Remeg
Boulder,1838,Remeg
Boulder,1838,Remeg
Boulder,1838,Remeg
Boulder,1838,Remeg
Boulder,1838,Remeg
Boulder,1838,Remeg
Boulder,1843,Remeg
Boulder,1843,Remeg
Boulder,1843,Remeg
Boulder,1845,Remeg
Boulder,1845,Remeg
Boulder,1845,Remeg
Big Thompson,1941.3333333333333,Remeg
Big Thompson,1942,Remeg
Larimer,1944,Remeg
Larimer,1944,Remeg
Larimer,1944,Remeg
Big Thompson,1945,Remeg
Big Thompson,1945,Remeg
Boulder,1947,Remeg
Boulder,1947,Remeg
Boulder,1947,Remeg
Boulder,1947,Remeg
Boulder,1947,Remeg
Boulder,1947,Remeg
Boulder,1947,Remeg
Big Thompson,1950,Remeg
Boulder,1952,Remeg
Boulder,1953,Remeg
Boulder,1953,Remeg
Boulder,1953,Remeg
Boulder,1953,Remeg
Boulder,1953,Remeg
Boulder,1953,Remeg
Boulder,1953,Remeg
Boulder,1953,Remeg
Boulder,1953,Remeg
Boulder,1953,Remeg
Boulder,1953,Remeg
Big Thompson,2093,Remeg
Big Thompson,2093,Remeg
Big Thompson,2093,Remeg
Big Thompson,2093,Remeg
Big Thompson,2096,Remeg
Big Thompson,2096,Remeg
Big Thompson,2102,Remeg
Big Thompson,2102,Remeg
Big Thompson,2107,Remeg
Big Thompson,2107,Remeg
Big Thompson,2107,Remeg
Big Thompson,2107,Remeg
Big Thompson,2113,Remeg
Big Thompson,2125,Remeg
Big Thompson,2125,Remeg
Big Thompson,2125,Remeg
Big Thompson,2126,Remeg
Big Thompson,2126,Remeg
Big Thompson,2126,Remeg
Big Thompson,2129,Remeg
Big Thompson,2140,Remeg
Big Thompson,2140,Remeg
Big Thompson,2140,Remeg
Big Thompson,2140,Remeg
Big Thompson,2160,Remeg
Big Thompson,2166,Remeg
Boulder,2208,Remeg
Boulder,2208,Remeg
Boulder,2208,Remeg
Boulder,2222,Remeg
Boulder,2222,Remeg
Boulder,2222,Remeg
Boulder,2222,Remeg
Boulder,2222,Remeg
Boulder,2224,Remeg
Boulder,2236,Remeg
Boulder,2236,Remeg
Boulder,2239,Remeg
Boulder,2239,Remeg
Boulder,2239,Remeg
Larimer,1887,Remeg
West San Juans,1486,Remeg
West San Juans,1486,Remeg
West San Juans,1486,Remeg
West San Juans,1486,Remeg
West San Juans,1486,Remeg
West San Juans,1486,Remeg
West San Juans,1486,Remeg
West San Juans,1486,Remeg
West San Juans,1486,Remeg
West San Juans,1487,Remeg
West San Juans,1487,Remeg
West San Juans,1487,Remeg
West San Juans,1487,Remeg
West San Juans,1487,Remeg
West San Juans,1487,Remeg
West San Juans,1487,Remeg
West San Juans,1488,Remeg
West San Juans,1488,Remeg
West San Juans,1488,Remeg
West San Juans,1488,Remeg
West San Juans,1488,Remeg
West San Juans,1488,Remeg
West San Juans,1491,Remeg
West San Juans,1491,Remeg
West San Juans,1491,Remeg
West San Juans,1491,Remeg
West San Juans,1491,Remeg
West San Juans,1491,Remeg
West San Juans,1491,Remeg
West San Juans,1491,Remeg
West San Juans,1491,Remeg
West San Juans,1493,Remeg
West San Juans,1493,Remeg
West San Juans,1493,Remeg
West San Juans,1493,Remeg
West San Juans,1493,Remeg
West San Juans,1493,Remeg
West San Juans,1698,Remeg
West San Juans,1705,Remeg
West San Juans,1710,Remeg
West San Juans,1714,Remeg
West San Juans,1737,Remeg
East San Juans,1798,Remeg
East San Juans,1799,Remeg
East San Juans,1799,Remeg
East San Juans,1799,Remeg
East San Juans,1799,Remeg
East San Juans,1799,Remeg
East San Juans,1799,Remeg
East San Juans,1812,Remeg
East San Juans,1815,Remeg
Montezuma,2142,Remeg
Montezuma,2142,Remeg
Montezuma,2142,Remeg
Montezuma,2142,Remeg
Montezuma,2163,Remeg
Montezuma,2402,Remeg
Montezuma,2426,Remeg
Montezuma,2426,Remeg
La Plata,2079,Remeg
Logan,1360,Remeg
Logan,1360,Remeg
Logan,1362,Remeg
Logan,1362,Remeg
Logan,1362,Remeg
Logan,1362,Remeg
Logan,1362,Remeg
Logan,1362,Remeg
Logan,1362,Remeg
Logan,1362,Remeg
Logan,1362,Remeg
Logan,1362,Remeg
Logan,1362,Remeg
Logan,1362,Remeg
Logan,1362,Remeg
Logan,1365,Remeg
Logan,1370,Remeg
Weld,1619,Remeg
Weld,1619,Remeg
Weld,1648,Remeg
Weld,1648,Remeg
Weld,1648,Remeg
Weld,1648,Remeg
Weld,1648,Remeg
Weld,1648,Remeg
Weld,1648,Remeg
Weld,1648,Remeg
Weld,1648,Remeg
Weld,1648,Remeg
Weld,1648,Remeg
Weld,1648,Remeg
Weld,1648,Remeg
Weld,1648,Remeg
Weld,1648,Remeg
Weld,1648,Remeg
Elbert,1655,Remeg
Elbert,1655,Remeg
Elbert,1655,Remeg
Elbert,1655,Remeg
Weld,1663,Remeg
Weld,1663,Remeg
Weld,1663,Remeg
Weld,1663,Remeg
Weld,1663,Remeg
Weld,1663,Remeg
Weld,1663,Remeg
Weld,1663,Remeg
Weld,1663,Remeg
Weld,1663,Remeg
Weld,1663,Remeg
Weld,1663,Remeg
Weld,1663,Remeg
Weld,1663,Remeg
Weld,1663,Remeg
Weld,1663,Remeg
Weld,1663,Remeg
Weld,1663,Remeg
Weld,1663,Remeg
Weld,1663,Remeg
Weld,1663,Remeg
Weld,1663,Remeg
Weld,1663,Remeg
Weld,1663,Remeg
Weld,1663,Remeg
Weld,1663,Remeg
Weld,1663,Remeg
Weld,1663,Remeg
Weld,1663,Remeg
Weld,1663,Remeg
Weld,1663,Remeg
Weld,1663,Remeg
Weld,1664,Remeg
Weld,1664,Remeg
Weld,1664,Remeg
Weld,1664,Remeg
Weld,1664,Remeg
Saguache,2423.1600000000003,Remeg
Logan,1358,Remon
Logan,1360,Remon
Logan,1360,Remon
Logan,1360,Remon
Logan,1362,Remon
Logan,1362,Remon
Logan,1362,Remon
Logan,1362,Remon
Logan,1362,Remon
Logan,1362,Remon
Logan,1362,Remon
Logan,1365,Remon
Logan,1365,Remon
Logan,1370,Remon
Logan,1370,Remon
Logan,1370,Remon
Logan,1370,Remon
Weld,1619,Remon
Weld,1619,Remon
Weld,1619,Remon
Weld,1648,Remon
Weld,1648,Remon
Weld,1648,Remon
Weld,1648,Remon
Weld,1648,Remon
Weld,1648,Remon
Weld,1648,Remon
Weld,1649,Remon
Weld,1650,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1663,Remon
Weld,1664,Remon
Weld,1664,Remon
Weld,1664,Remon
Weld,1664,Remon
Weld,1664,Remon
SylvanDale,1726,Zahud
Cow Camp,1931.3333333333333,Zahud
Cedar Park,2130,Zahud
Larimer,2009,Zahud
Larimer,1944.5,Zahud
Larimer,2011.99,Zahud
La Plata,1944,Zahud
Archuleta,1855,Zahud
El Paso,2007.1080000000002,Zahud
Big Thompson,2402,Zapri
Big Thompson,2408,Zapri
Big Thompson,2408,Zapri
Big Thompson,2408,Zapri
Big Thompson,2408,Zapri
Big Thompson,2408,Zapri
Big Thompson,2408,Zapri
Big Thompson,2408,Zapri
Big Thompson,2408,Zapri
Big Thompson,2417,Zapri
Big Thompson,2417,Zapri
Big Thompson,2417,Zapri
Big Thompson,2417,Zapri
Big Thompson,2417,Zapri
Big Thompson,2437,Zapri
Big Thompson,2437,Zapri
Big Thompson,2437,Zapri
Big Thompson,2437,Zapri
Big Thompson,2437,Zapri
Big Thompson,2437,Zapri
Larimer,2668,Zapri
Larimer,2668,Zapri
Big Thompson,2808,Zapri
Boulder,2811,Zapri
Boulder,2811,Zapri
Boulder,2814,Zapri
Boulder,2816,Zapri
Boulder,2816,Zapri
Boulder,2818,Zapri
Boulder,2819,Zapri
Boulder,2819,Zapri
Boulder,2819,Zapri
Boulder,2819,Zapri
Boulder,2819,Zapri
Boulder,2819,Zapri
Boulder,2825,Zapri
Boulder,2825,Zapri
Boulder,2825,Zapri
Boulder,2825,Zapri
Boulder,2825,Zapri
Larimer,2912,Zapri
Big Thompson,2972.6666666666665,Zapri
Big Thompson,2972.6666666666665,Zapri
Big Thompson,2972.6666666666665,Zapri
Big Thompson,2972.6666666666665,Zapri
Big Thompson,2972.6666666666665,Zapri
Big Thompson,2972.6666666666665,Zapri
Big Thompson,2972.6666666666665,Zapri
Big Thompson,2972.6666666666665,Zapri
Big Thompson,2972.6666666666665,Zapri
Big Thompson,2972.6666666666665,Zapri
Big Thompson,2972.6666666666665,Zapri
Big Thompson,3001,Zapri
Big Thompson,3001,Zapri
Big Thompson,3001,Zapri
Big Thompson,3001,Zapri
Big Thompson,3018.3333333333335,Zapri
Big Thompson,3028.3333333333335,Zapri
Big Thompson,3032.3333333333335,Zapri
Big Thompson,3032.3333333333335,Zapri
Big Thompson,3032.3333333333335,Zapri
Big Thompson,3032.3333333333335,Zapri
Big Thompson,3043.6666666666665,Zapri
Big Thompson,3043.6666666666665,Zapri
Big Thompson,3043.6666666666665,Zapri
Big Thompson,3043.6666666666665,Zapri
Boulder,3070,Zapri
Boulder,3070,Zapri
Boulder,3070,Zapri
Boulder,3070,Zapri
Big Thompson,3078.3333333333335,Zapri
Big Thompson,3078.3333333333335,Zapri
Big Thompson,3078.3333333333335,Zapri
Larimer,3090,Zapri
Boulder,3100.6666666666665,Zapri
Boulder,3100.6666666666665,Zapri
Boulder,3100.6666666666665,Zapri
Boulder,3100.6666666666665,Zapri
Boulder,3100.6666666666665,Zapri
Boulder,3100.6666666666665,Zapri
Boulder,3100.6666666666665,Zapri
Boulder,3100.6666666666665,Zapri
Boulder,3100.6666666666665,Zapri
Boulder,3100.6666666666665,Zapri
Boulder,3100.6666666666665,Zapri
Boulder,3100.6666666666665,Zapri
Boulder,3100.6666666666665,Zapri
Boulder,3110,Zapri
Boulder,3140.3333333333335,Zapri
La Plata,2079,Zapri
La Plata,2079,Zapri
La Plata,2079,Zapri
La Plata,2480,Zapri
La Plata,2480,Zapri
La Plata,2480,Zapri
La Plata,2480,Zapri
La Plata,2480,Zapri
La Plata,2480,Zapri
La Plata,2480,Zapri
La Plata,2608,Zapri
La Plata,2608,Zapri
La Plata,2608,Zapri
Dolores,3007,Zapri
West San Juans,3024,Zapri
West San Juans,3033,Zapri
West San Juans,3033,Zapri
West San Juans,3033,Zapri
West San Juans,3224,Zapri
West San Juans,3229,Zapri
West San Juans,3401,Zapri
West San Juans,3407,Zapri
West San Juans,3408,Zapri
West San Juans,3408,Zapri
West San Juans,3408,Zapri
West San Juans,3408,Zapri
West San Juans,3408,Zapri
West San Juans,3411,Zapri
West San Juans,3411,Zapri
East San Juans,3433,Zapri
Grand,2397,Zapri
Grand,2397,Zapri
Routt,2576,Zapri
Routt,2576,Zapri
Grand,2651,Zapri
Grand,2651,Zapri
Grand,2651,Zapri
Grand,2651,Zapri
Grand,2651,Zapri
Summit,2673,Zapri
Summit,2673,Zapri
Custer,2706,Zapri
Custer,2713,Zapri
Custer,2713,Zapri
Custer,2723,Zapri
Custer,2724,Zapri
Custer,2738,Zapri
Custer,2738,Zapri
Custer,2738,Zapri
Moffat,2888,Zapri
Gunnison,2913.888,Zapri
Gunnison,2913.888,Zapri
Gunnison,2913.888,Zapri
Gunnison,2913.888,Zapri
Gunnison,2913.888,Zapri
Gunnison,2913.888,Zapri
Gunnison,2926.08,Zapri
Gunnison,2926.08,Zapri
Gunnison,2936.4432,Zapri
Las Animas,2975,Zapri
Las Animas,2975,Zapri
Las Animas,2975,Zapri
Las Animas,2975,Zapri
Las Animas,2975,Zapri
Summit,2987.04,Zapri
Gunnison,3004,Zapri
Gunnison,3004,Zapri
Park,3013,Zapri
Park,3013,Zapri
Park,3019,Zapri
Park,3019,Zapri
Lake,3026.3592000000003,Zapri
Eagle,3060,Zapri
Eagle,3060,Zapri
Eagle,3060,Zapri
Eagle,3060,Zapri
Eagle,3060,Zapri
Eagle,3060,Zapri
Garfield,3085,Zapri
Garfield,3085,Zapri
Garfield,3085,Zapri
Garfield,3085,Zapri
Garfield,3085,Zapri
Garfield,3085,Zapri
Mesa,3110,Zapri
Mesa,3110,Zapri
Jackson,3190,Zapri
Park,3207,Zapri
Park,3207,Zapri
Park,3268,Zapri
Park,3268,Zapri
Park,3268,Zapri
Park,3268,Zapri
Chaffee,3333,Zapri
Chaffee,3333,Zapri
West San Juans,1505.6666666666667,Amleu
West San Juans,1506,Amleu
West San Juans,1722.6666666666667,Amleu
West San Juans,1726.6666666666667,Amleu
West San Juans,1735.3333333333333,Amleu
Montezuma,1730,Amleu
Big Thompson,1939,Calat
Big Thompson,1939,Calat
Big Thompson,1939,Calat
Larimer,2111,Calat
Boulder,2137,Calat
Larimer,2208,Calat
Larimer,2209.5,Calat
Big Thompson,2246,Calat
Larimer,2281.5,Calat
Larimer,2322,Calat
Big Thompson,2420,Calat
Big Thompson,2427,Calat
Big Thompson,2428,Calat
Boulder,2470,Calat
Boulder,2470,Calat
Boulder,2470,Calat
Larimer,2492,Calat
Larimer,2513,Calat
Larimer,2588,Calat
Larimer,2588,Calat
